GS,Trial,Center_X,Center_Y,Beach_X,Beach_Y,AngleBeach,Date,Weather,Temp,hour,minutes,Dig,Dist_Actual,Dist_StrtLine,Sinuosity,Time,FinalPosition,HeadingMean,StartHeading,Velocity,Start_X,Start_Y,Start_X.T,Start_Y.T,StartLocation,End_X,End_Y,Latency,Animal,Dist_Diff,TOD,Smoky,Year,Latency2,GS.Trial,FinalPosition.Pan,FinalPosition.L,StartHeading.L
5,104,2031.647565,1055.480813,1591.368165,161.522929,-2.02843058351553,2023-07-20,Sunny,77,13,0,Magdalena,28.276672028704905,12.412624726870586,0.43897049533516463,3.8,-0.114447664183314,0.0293117742036235,0.168266094401978,7.441229481238133,1870.621497,1031.685767,92.4922122792434,-133.943232219377,-0.966452400863224,1515.46299,253.839615,0.06666666666666667,3,15.864047301834319,13:00:00,Not Smoky,2023,-2.3025850929940455,5.104,-2.1428782476988397,0.46339394770141507,0.08150755565108803
5,104,2031.647565,1055.480813,1591.368165,161.522929,-2.02843058351553,2023-07-20,Sunny,77,13,0,Magdalena,13.098049925835202,9.66817432565675,0.7381384542279683,2.566666666666667,0.152549869337741,0.0632723180006057,0.224006017905086,5.103136334740987,2020.791354,823.311862,213.075392982509,92.8394099026179,0.41090833160946,1764.889934,208.405251,1.1333333333333333,4,3.429875600178452,13:00:00,Not Smoky,2023,0.15415067982725836,5.104,-1.875880714177785,0.19639641418036025,0.02576763214798028
5,104,2031.647565,1055.480813,1591.368165,161.522929,-2.02843058351553,2023-07-20,Sunny,77,13,0,Magdalena,20.04754475697839,10.782711808150331,0.5378569764458042,5.3,0.139921796403642,0.046398638214486,-0.560391550049641,3.7825556145242247,2032.411905,835.750401,196.782502847373,97.7685263591967,0.461112778014856,1735.479761,154.871142,0,5,9.264832948828058,13:00:00,Not Smoky,2023,-3.4011973816621555,5.104,-1.8885087871118835,0.2090244871144593,0.8101652001027073
5,106,2252.511986,1120.808942,2177.557799,2062.727744,1.65020505418895,2023-07-27,Sunny,62,8,58,Magdalena,10.896271702881972,6.408594702635194,0.5881456407644621,3.4,-0.0151885547138022,0.314683355756203,-0.167231093643902,3.204785794965286,2377.588108,1404.201967,272.578291491002,-147.16221635004,-0.49504787387567,2208.072649,1811.841458,0.26666666666666666,1,4.487677000246777,08:58:00,Not Smoky,2023,-1.2039728043259361,5.106,1.635016499475145,0.3641348382319034,0.4170047436969684
5,106,2252.511986,1120.808942,2177.557799,2062.727744,1.65020505418895,2023-07-27,Sunny,62,8,58,Magdalena,4.083870625964731,3.649920741583989,0.8937405407454038,1.1666666666666667,0.0528509679356104,0.0374912206839758,-1.66409305011992,3.5004605365411976,2202.6,1466.7,348.760363553224,22.3167911010154,0.0639017754157396,2173.273696,1716.422908,15.166666666666666,2,0.43394988438074167,08:58:00,Not Smoky,2023,2.7212954278522306,5.106,1.7030560221245576,0.29609531558249014,1.9138667001729877
5,106,2252.511986,1120.808942,2177.557799,2062.727744,1.65020505418895,2023-07-27,Sunny,62,8,58,Magdalena,14.291790878290394,9.686807886216963,0.6777882470230849,3.466666666666667,0.127684667087883,0.0857323456426384,-0.420614411747518,4.122631984122229,2224.484026,1118.094865,-0.482198062460041,28.1549327960853,1.58792124512122,2114.783379,1776.329614,0,3,4.604982992073431,08:58:00,Not Smoky,2023,-3.4011973816621555,5.106,1.77788972127683,0.22126161643021813,0.6703880618005842
5,106,2252.511986,1120.808942,2177.557799,2062.727744,1.65020505418895,2023-07-27,Sunny,62,8,58,Magdalena,9.958629304575185,8.906122253488604,0.8943120565193607,2.7666666666666666,-0.419645060326789,-0.30750290340373,-0.450825379026662,3.5995045679187414,2412.760485,1367.74081,233.441972189033,-179.331465410333,-0.655051336208461,2551.493441,1965.38263,0.3333333333333333,4,1.0525070510865806,08:58:00,Not Smoky,2023,-1.0033021088637848,5.106,1.2305599938621579,0.7685913438448901,0.7005990290797284
5,106,2252.511986,1120.808942,2177.557799,2062.727744,1.65020505418895,2023-07-27,Sunny,62,8,58,Magdalena,10.000492329327916,7.476341003577212,0.7475972939503931,4.033333333333333,-0.0359293509307657,0.331801935905689,0.0984578502819444,2.4794609080978303,2427.805818,1351.501826,216.060685213414,-193.041225054628,-0.729189156520441,2221.935628,1823.603929,1.2,5,2.5241513257507036,08:58:00,Not Smoky,2023,0.2097205309820691,5.106,1.6142757032581816,0.38487563444886685,0.15131579977112164
5,107,2061.22453,1107.480776,2030.863127,2069.257229,1.60235389244883,2023-07-27,Sunny,65,10,5,Magdalena,33.06229089578767,17.874327841219216,0.5406258113679748,6.933333333333334,0.572069377902009,0.681604154153452,2.52402235232543,4.768599648430913,2344.160994,934.250155,-182.071673819793,-277.329760944129,-2.15173921144255,1538.581906,1865.511071,0,1,15.187963054568453,10:05:00,Not Smoky,2023,-3.4011973816621555,5.107,2.1744232703508373,0.22312309438390798,2.2742487022723665
5,107,2061.22453,1107.480776,2030.863127,2069.257229,1.60235389244883,2023-07-27,Sunny,65,10,5,Magdalena,20.62347190100255,12.353913255266761,0.5990219937054445,4.3,0.36350697289404,0.563287715699704,-0.680555137387081,4.796156256047104,2193.117372,1230.018352,118.315038495698,-135.693518520799,-0.85370861971494,1716.206928,1934.885739,1.5333333333333334,2,8.269558645735788,10:05:00,Not Smoky,2023,0.44895022004790336,5.107,1.9658608653428682,0.014560689375938907,0.9303287874401471
5,107,2061.22453,1107.480776,2030.863127,2069.257229,1.60235389244883,2023-07-27,Sunny,65,10,5,Magdalena,20.64773837358048,10.193021560355506,0.49366285914382957,8.266666666666667,0.257672690755624,0.421936358376985,-0.788748444471244,2.497710287126671,2146.015585,1225.134232,114.919521324815,-88.4610780808849,-0.65603145978897,1838.381633,1856.344523,0,3,10.454716813224975,10:05:00,Not Smoky,2023,-3.4011973816621555,5.107,1.8600265832044522,0.0912735927624766,1.0385220945243105
5,107,2061.22453,1107.480776,2030.863127,2069.257229,1.60235389244883,2023-07-27,Sunny,65,10,5,Magdalena,31.054297504832164,13.016448908109451,0.41915129157515296,6.533333333333333,0.869893843022277,0.984756926441141,2.66052839278945,4.753208801760025,2144.421146,1172.702721,62.5644241657702,-85.2130967178174,-0.937476755651298,1382.08029,1644.81187,0,4,18.03784859672271,10:05:00,Not Smoky,2023,-3.4011973816621555,5.107,2.472247735471105,0.5209475595041759,2.410754742736387
5,107,2061.22453,1107.480776,2030.863127,2069.257229,1.60235389244883,2023-07-27,Sunny,65,10,5,Magdalena,16.031647656785868,11.123255565969787,0.6938310898606571,4.333333333333333,1.02024677971241,1.19000034862828,-0.38021457202987,3.699610997719816,2126.673263,1219.179419,109.57796850602,-68.9404983840451,-0.561574878872604,1406.66144,1481.383006,0,5,4.908392090816081,10:05:00,Not Smoky,2023,-3.4011973816621555,5.107,2.622600672161233,0.6713004961943039,0.629988222082936
5,108,2055.180597,1081.208977,2947.79539,1405.717307,0.348692964732165,2023-07-27,Sunny,68,10,51,Magdalena,13.12879513320223,9.913895504087321,0.7551260723853823,2.566666666666667,0.280489799521025,0.46686321137485,-0.419662881869421,5.115114986961907,2267.117516,1078.948093,198.4100986529,-74.5372523254001,-0.359360281467003,2735.25981,1576.21401,0,1,3.2148996291149086,10:51:00,Not Smoky,2023,-3.4011973816621555,5.108,0.6291827642531908,0.0684564839970756,0.6694365319224866
5,108,2055.180597,1081.208977,2947.79539,1405.717307,0.348692964732165,2023-07-27,Sunny,68,10,51,Magdalena,23.299106375991855,11.23330338519282,0.48213451640222454,5.133333333333334,0.962174361350902,0.993071584241262,1.67762986765291,4.538786956362049,2110.092574,1194.672115,90.3742979362921,87.8731766546418,0.771367349448812,2285.783322,1948.31411,0.7333333333333333,2,12.065802990799035,10:51:00,Not Smoky,2023,-0.2657031657330058,5.108,1.3108673260830674,0.613228077832801,1.427856217599846
5,108,2055.180597,1081.208977,2947.79539,1405.717307,0.348692964732165,2023-07-27,Sunny,68,10,51,Magdalena,26.860861390430752,11.432000797457489,0.4256006771819376,8.333333333333334,0.351890714228834,0.5769546575183,2.65927740511808,3.22330336685169,2275.668547,1037.239535,192.195977973604,-116.657421434575,-0.545529614257746,2749.22864,1666.49042,0.7333333333333333,3,15.428860592973264,10:51:00,Not Smoky,2023,-0.2657031657330058,5.108,0.7005836789609997,0.002944430710733137,2.409503755065016
5,108,2055.180597,1081.208977,2947.79539,1405.717307,0.348692964732165,2023-07-27,Sunny,68,10,51,Magdalena,11.261643011955304,8.631215176438351,0.7664259262414459,1.2666666666666666,-0.0805442297101912,0.0913364596442367,-0.108255049161821,8.890770798912083,2327.562162,1050.584264,245.526129729095,-121.84625401888,-0.460655896375473,2865.515365,1303.861494,0.7666666666666667,4,2.6304278355169526,10:51:00,Not Smoky,2023,-0.2231435513142097,5.108,0.2681487350219742,0.42949051322829224,0.3580286992148878
5,108,2055.180597,1081.208977,2947.79539,1405.717307,0.348692964732165,2023-07-27,Sunny,68,10,51,Magdalena,17.289798716569074,11.146415250366271,0.6446816086808745,4.433333333333334,-0.0755794558806894,0.0766200033730285,2.19176618964419,3.8999545977223473,2232.341443,1009.935184,142.147225192913,-127.515039481614,-0.731190168586344,2931.796314,1326.760458,0.06666666666666667,5,6.143383466202803,10:51:00,Not Smoky,2023,-2.3025850929940455,5.108,0.27311350885147606,0.42452573939879024,1.9419925395911193
5,11,1909.744635,1195.904756,2009.968025,212.915377,-1.46918968137191,2021-08-04,Cloudy,63,9,58,Jesse,11.920476267727283,7.8505387843337004,0.6585759333784116,4.733333333333333,0.63953046783229,0.61756128547602,1.42105797800501,2.518410479097313,2144.76574,956.697864,261.81181731384,209.545768963596,0.674965218536198,2501.032359,549.813549,0.36666666666666664,1,4.069937483393582,09:58:00,Not Smoky,2021,-0.9162907318741551,5.11,-0.8296592135396205,0.29058418431418875,1.1712843279519403
5,11,1909.744635,1195.904756,2009.968025,212.915377,-1.46918968137191,2021-08-04,Cloudy,63,9,58,Jesse,13.306600395039807,8.461937276712598,0.6359202971081093,4.033333333333333,-0.358371637751909,-0.483020531767823,-1.95482274208477,3.2991571227371423,1889.372942,832.93264,359.033741941388,-57.0835792217722,-0.157672503656371,1672.3858,291.889208,0.4,2,4.844663118327208,09:58:00,Not Smoky,2021,-0.8362480242006186,5.11,-1.827561319123819,0.7073179212700094,2.2045963921378355
5,11,1909.744635,1195.904756,2009.968025,212.915377,-1.46918968137191,2021-08-04,Cloudy,63,9,58,Jesse,11.722641887094312,9.3177816762623,0.7948533927766257,2.8666666666666667,0.83758452273023,1.03776237365255,1.46918968137194,4.089293681544527,2091.276916,904.954745,307.862596994212,151.084411234058,0.456222467415255,2674.351898,636.536367,0.2,3,2.4048602108320125,09:58:00,Not Smoky,2021,-1.455287232606842,5.11,-0.6316051586416802,0.4886382392121291,1.21941603131887
5,11,1909.744635,1195.904756,2009.968025,212.915377,-1.46918968137191,2021-08-04,Cloudy,63,9,58,Jesse,13.684818966698613,9.408485587761989,0.6875126087277524,2.8333333333333335,0.627266910341311,0.570111173621046,0.705079348116574,4.829936105893628,2146.883699,985.909314,232.965854445824,214.615777607097,0.744422831558556,2550.241733,478.575194,0.8,4,4.276333378936624,09:58:00,Not Smoky,2021,-0.1823215567939546,5.11,-0.8419227710305994,0.2783206268232101,0.4553056980635084
5,11,1909.744635,1195.904756,2009.968025,212.915377,-1.46918968137191,2021-08-04,Cloudy,63,9,58,Jesse,17.69026779666268,11.889256089218312,0.6720789207872394,3.2,0.375676045880698,0.659896788050516,1.16807135695249,5.528208686457088,1750.174424,1004.492981,174.239055111493,-178.162486290153,-0.796531114372348,2315.318922,411.673991,0.6,5,5.801011707444369,09:58:00,Not Smoky,2021,-0.456758402495715,5.11,-1.0935136354912118,0.026729762362597498,0.9182977068994234
5,111,2009.276198,1084.006668,2510.116654,262.559312,-1.02327143264749,2023-08-04,Sunny,69,10,52,Magdalena,17.98432313587062,10.895596044053708,0.6058385384725379,4.266666666666667,-0.213025689824396,-0.259963080938659,0.261767345383926,4.215075734969677,2073.761071,1005.744416,100.390780559057,14.3167773147791,0.141655315798732,2286.638379,285.979279,0,1,7.088727091816914,10:52:00,Not Smoky,2023,-3.4011973816621555,5.111,-1.2362971224718855,0.5619719733424962,0.011993695330859033
5,111,2009.276198,1084.006668,2510.116654,262.559312,-1.02327143264749,2023-08-04,Sunny,69,10,52,Magdalena,20.04553126390348,13.823727849143356,0.689616437057775,4.566666666666666,0.912798643342857,1.23925787050351,1.36535356337496,4.389532393555507,1980.388248,779.943258,244.575727377006,-182.952957161231,-0.642246917845309,2910.563223,984.03194,5.5,2,6.221803414760124,10:52:00,Not Smoky,2023,1.7107904066943878,5.111,-0.11047278930463326,0.5638523598247556,1.1155799133218913
5,111,2009.276198,1084.006668,2510.116654,262.559312,-1.02327143264749,2023-08-04,Sunny,69,10,52,Magdalena,16.228201277366818,11.634368726881823,0.7169228756798862,3.7333333333333334,0.144034304508913,0.435520477962944,-2.02282457784855,4.346839627866112,1927.848176,821.19438,182.003798813582,-206.338165902609,-0.847978554040732,2594.83065,376.7818,5.2,3,4.593832550484995,10:52:00,Not Smoky,2023,1.6550484236861527,5.111,-0.879237128138577,0.20491197900918756,2.2725982279016197
5,111,2009.276198,1084.006668,2510.116654,262.559312,-1.02327143264749,2023-08-04,Sunny,69,10,52,Magdalena,13.938617172532364,10.996395403825774,0.7889158061888253,2.5,0.20101764599996,0.0700874728566444,-0.400099854603894,5.5754468690129455,2196.239502,1028.047479,145.107352648487,130.501203379439,0.732451700779231,2634.917437,410.461409,0,4,2.94222176870659,10:52:00,Not Smoky,2023,-3.4011973816621555,5.111,-0.8222537866475303,0.14792863751814167,0.6498735046569601
5,111,2009.276198,1084.006668,2510.116654,262.559312,-1.02327143264749,2023-08-04,Sunny,69,10,52,Magdalena,13.584817122411838,8.58641833086036,0.6320599131728271,2.5,0.0100333766434708,-0.0295202662218021,1.71849357386936,5.433926848964735,2202.53482,818.28169,327.485847495647,26.677304970653,0.0812814655639429,2495.418949,304.373557,1.1,5,4.9983987915514785,10:52:00,Not Smoky,2023,0.12516314295400618,5.111,-1.013238056004019,0.33891290687463016,1.4687199238162982
5,112,2105.572653,1077.557552,1755.377713,174.954111,-1.94090063380755,2023-08-04,Sunny,71,11,42,Magdalena,20.1616625704799,13.567718471725396,0.6729464112543397,1.7666666666666666,1.11310234066237,1.34645357465116,1.39090569214884,11.412261832347115,1925.91854,953.645915,180.504703536129,-122.669254922212,-0.596896484034899,2700.249559,430.186051,0,1,6.5939440987545055,11:42:00,Not Smoky,2023,-3.4011973816621555,5.112,-0.8277982931451853,0.7641560571442643,1.1411320420957765
5,112,2105.572653,1077.557552,1755.377713,174.954111,-1.94090063380755,2023-08-04,Sunny,71,11,42,Magdalena,33.31715911410899,13.990252889161075,0.4199113388162963,7.5,5.00842891242379,-1.47756501174163,-0.946901855463812,4.442287881881199,2134.306229,880.767575,173.071954442601,97.9694443325397,0.515091139198049,1207.238638,1144.214026,0.36666666666666664,2,19.326906224947912,11:42:00,Not Smoky,2023,-0.9162907318741551,5.112,3.0675282786162428,1.6237026782738937,1.196675505516878
5,112,2105.572653,1077.557552,1755.377713,174.954111,-1.94090063380755,2023-08-04,Sunny,71,11,42,Magdalena,15.384384254083784,8.441710404089617,0.5487194199435551,3.3333333333333335,0.427584598822471,0.324813161968166,2.85204158905257,4.615315276225135,2174.687311,914.978299,126.571302191121,123.241855382573,0.772071204455001,2148.3577,334.0346,0,3,6.942673849994167,11:42:00,Not Smoky,2023,-3.4011973816621555,5.112,-1.5133160349850796,0.07863831530436993,2.6022679389995
5,112,2105.572653,1077.557552,1755.377713,174.954111,-1.94090063380755,2023-08-04,Sunny,71,11,42,Magdalena,22.01430405024442,13.396861878409238,0.6085525959772731,5,0.402647338690683,0.474922777398455,2.19209670527863,4.4028608100488835,2039.182122,1068.669303,32.3007190763845,-58.6802106667698,-1.06760511406649,2135.741515,150.839616,8.433333333333334,4,8.617442171835181,11:42:00,Not Smoky,2023,2.136136885356381,5.112,-1.538253295116868,0.05370105517258228,1.942323055225561
5,112,2105.572653,1077.557552,1755.377713,174.954111,-1.94090063380755,2023-08-04,Sunny,71,11,42,Magdalena,21.28159568202323,14.917301278723555,0.7009484392810048,3.7,0.849674481060561,0.920964616627902,-2.42880680307033,5.751782616763035,1981.873119,1156.76708,-29.1025311341518,-143.974882251682,-1.77024504899361,2519.759,281.14435,0,5,6.3642944032996756,11:42:00,Not Smoky,2023,-3.4011973816621555,5.112,-1.0912261527469895,0.5007281975424602,2.678580453123396
5,114,2190.147187,1114.254907,2621.764716,1955.843189,1.09691319646442,2023-08-11,Sunny,67,11,1,Magdalena,13.416097226108082,9.686889745122382,0.7220348497677429,3,0.127261401459901,0.107533535602175,0.795113682499029,4.472032408702694,2247.003098,1310.410284,200.485541142243,38.9239557927264,0.191762784334456,2486.043234,1933.446845,0,1,3.7292074809857,11:01:00,Not Smoky,2023,-3.4011973816621555,5.114,1.224174597924325,0.22168488205820047,0.5453400324459627
5,114,2190.147187,1114.254907,2621.764716,1955.843189,1.09691319646442,2023-08-11,Sunny,67,11,1,Magdalena,15.845698342941981,11.466644173856853,0.7236439774182843,3.6333333333333333,0.949947743001095,1.09893350363126,0.473883130330247,4.361201378791371,2249.620741,1254.761761,152.163869106791,11.1998475355584,0.0734713695758844,1787.405874,1895.338015,0,2,4.379054169085128,11:01:00,Not Smoky,2023,-3.4011973816621555,5.114,2.0468609394655197,0.601001459482994,0.22410948027718014
5,114,2190.147187,1114.254907,2621.764716,1955.843189,1.09691319646442,2023-08-11,Sunny,67,11,1,Magdalena,14.501940598609465,9.70021360016684,0.6688907277069495,5.1,0.0126986924239523,0.172479011083744,-0.346348906365114,2.8435177644332286,2376.211757,1249.776365,205.497018375083,-103.716272718804,-0.467408011510178,2574.585457,1887.889583,0,3,4.801726998442625,11:01:00,Not Smoky,2023,-3.4011973816621555,5.114,1.1096118888883768,0.3362475910941489,0.5961225564181802
5,114,2190.147187,1114.254907,2621.764716,1955.843189,1.09691319646442,2023-08-11,Sunny,67,11,1,Magdalena,11.6435428063941,7.523876556650679,0.6461844716643211,3.3333333333333335,0.32294604914263,0.582774836587314,-0.243902026191702,3.49306284191823,2349.997504,1279.658647,220.123619518113,-66.7541248256108,-0.294442583636559,2293.669153,1794.900264,0,4,4.119666249743421,11:01:00,Not Smoky,2023,-3.4011973816621555,5.114,1.419859245607055,0.026000234375470832,0.49367567624476827
5,114,2190.147187,1114.254907,2621.764716,1955.843189,1.09691319646442,2023-08-11,Sunny,67,11,1,Magdalena,12.122418657256505,8.4796270432767,0.6994996034228513,2.3666666666666667,0.127528253234438,0.444091566456131,0.063723075288683,5.122148728418241,2414.074268,1199.03814,177.628361111508,-160.560579009769,-0.734972760843274,2431.474498,1782.931016,0,5,3.6427916139798047,11:01:00,Not Smoky,2023,-3.4011973816621555,5.114,1.224441449698862,0.22141803028366347,0.18605057476438347
5,115,2106.549673,1056.064233,1197.510133,679.508108,-2.74887515072945,2023-08-11,Sunny,67,11,11,Magdalena,22.59367290442317,15.571220387065491,0.6891849967438056,5.6,1.02269884221709,1.1861307914835,-2.59224832879922,4.034584447218423,1954.990136,1216.302763,78.6983280163829,-206.041871763098,-1.20594378148268,1963.62726,143.653465,0.2,1,7.022452517357678,11:11:00,Not Smoky,2023,-1.455287232606842,5.115,-1.726176308512353,0.6737525586989923,2.8420219788522822
5,115,2106.549673,1056.064233,1197.510133,679.508108,-2.74887515072945,2023-08-11,Sunny,67,11,11,Magdalena,11.216568680185961,9.834867842005664,0.8768160854200387,2.6,0.0635935052987211,0.0861128151766713,0.437908571695932,4.314064876994601,1857.080982,950.604044,270.836920872846,1.95998604200583,0.00723664935097812,1255.764749,638.44573,2.3,2,1.381700838180297,11:11:00,Not Smoky,2023,0.8472978603872034,5.115,-2.6852816454307247,0.2853527782193801,0.18813492164286583
5,115,2106.549673,1056.064233,1197.510133,679.508108,-2.74887515072945,2023-08-11,Sunny,67,11,11,Magdalena,14.031940258344376,11.728830688497549,0.8358666351592228,5.733333333333333,0.462477815165109,0.621176249096804,0.544907448356973,2.4474314404089026,1913.447049,1028.558379,188.928703423136,-48.4885597105895,-0.251227667010028,1486.378438,342.661913,1.8666666666666667,3,2.3031095698468267,11:11:00,Not Smoky,2023,0.6418538861723948,5.115,-2.286397335564337,0.11353153164700736,0.2951337983039064
5,115,2106.549673,1056.064233,1197.510133,679.508108,-2.74887515072945,2023-08-11,Sunny,67,11,11,Magdalena,27.637365512365086,9.638052770096285,0.34873268820735376,4.733333333333333,0.0144502342965347,0.0771571047802053,0.617351621111421,5.83888003782361,1844.873176,988.523169,267.603710664686,-37.7443829852071,-0.140121503147245,1252.874479,687.9014,2.1333333333333333,4,17.9993127422688,11:11:00,Not Smoky,2023,0.7731898882334817,5.115,-2.734424916432911,0.33449604922156606,0.36757797105835444
5,115,2106.549673,1056.064233,1197.510133,679.508108,-2.74887515072945,2023-08-11,Sunny,67,11,11,Magdalena,15.670981565296989,8.922303940036507,0.56935195174977,2.1333333333333333,0.561338339716873,0.548824914646615,-0.911595251658813,7.345772608732964,1953.94,827.52,228.455858602302,152.741937270057,0.589328830435225,1592.194234,330.597794,10.466666666666667,5,6.748677625260482,11:11:00,Not Smoky,2023,2.3513752571634776,5.115,-2.1875368110125724,0.21239205619877222,1.1613689017118798
